Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Year,MVP_Score
399.0,Mouhamed Gueye,21.0,ATL,PF,6.0,0.0,0.32275132275132273,1.3,3.8,0.348,0.5,1.5,0.333,0.8,2.3,0.357,0.413,0.8,1.0,0.833,1.7,2.0,0.27007299270072993,0.06422018348623852,0.38095238095238093,0.19444444444444442,0.2,2.2,0.11527377521613832,,2024,0.20285752262141854
413.0,Keita Bates-Diop,28.0,PHO,SF,39.0,8.0,0.4047619047619048,1.6,3.8,0.427,0.5,1.6,0.313,1.1,2.2,0.512,0.493,0.7,0.9,0.722,0.8,1.8,0.18978102189781024,0.08256880733944955,0.2857142857142857,0.1388888888888889,0.3,0.8,0.12968299711815562,,2024,0.20270977734519743
283.0,David Duke Jr.,24.0,SAS,SG,4.0,0.0,0.33862433862433866,2.5,4.5,0.556,0.8,1.5,0.5,1.8,3.0,0.583,0.639,0.8,0.8,1.0,0.5,2.0,0.18248175182481752,0.11926605504587157,0.23809523809523808,0.0,0.8,1.0,0.18731988472622477,,2024,0.20235852221917358
312.0,Craig Porter Jr.,23.0,CLE,PG,51.0,6.0,0.335978835978836,2.3,4.5,0.509,0.2,0.7,0.353,2.0,3.8,0.536,0.535,0.8,1.1,0.732,0.4,1.7,0.15328467153284672,0.2110091743119266,0.19047619047619047,0.08333333333333333,0.9,0.8,0.16138328530259363,,2024,0.2015382796426767
244.0,Jaden Hardy,21.0,DAL,SG,73.0,7.0,0.35714285714285715,2.7,6.6,0.407,1.1,3.1,0.362,1.6,3.5,0.447,0.492,0.8,1.0,0.776,0.3,1.5,0.13138686131386862,0.13761467889908258,0.14285714285714285,0.02777777777777778,0.8,1.1,0.21037463976945242,,2024,0.2010845295544256
378.0,Blake Wesley,20.0,SAS,SG,61.0,3.0,0.380952380952381,1.7,3.5,0.474,0.2,0.9,0.218,1.5,2.6,0.563,0.502,0.9,1.3,0.667,0.3,1.2,0.10948905109489052,0.24770642201834864,0.23809523809523808,0.02777777777777778,0.9,1.5,0.12680115273775217,,2024,0.199348613314088
350.0,Jock Landale,28.0,HOU,C,56.0,3.0,0.3597883597883598,1.9,3.7,0.515,0.2,0.7,0.25,1.7,3.0,0.578,0.539,0.9,1.2,0.8,1.6,1.5,0.22627737226277375,0.11009174311926605,0.19047619047619047,0.16666666666666666,0.6,1.3,0.14121037463976946,,2024,0.19921762276984964
259.0,Evan Fournier,31.0,NYK,SG,3.0,0.0,0.34391534391534395,1.3,6.7,0.2,0.7,5.0,0.133,0.7,1.7,0.4,0.25,0.7,0.7,1.0,0.0,1.3,0.09489051094890512,0.09174311926605504,0.6190476190476191,0.0,0.3,1.3,0.11527377521613832,,2024,0.19902869654572314
465.0,Malik Williams,25.0,TOR,C,7.0,2.0,0.4047619047619048,1.3,4.9,0.265,0.1,0.7,0.2,1.1,4.1,0.276,0.279,0.0,0.3,0.0,2.1,3.3,0.3941605839416059,0.027522935779816512,0.19047619047619047,0.16666666666666666,0.4,2.1,0.07780979827089338,,2024,0.19881929068635937
423.0,ThÃ©o Maledon,22.0,CHO,PG,13.0,1.0,0.40740740740740744,1.5,5.1,0.288,0.4,2.3,0.167,1.1,2.8,0.389,0.326,0.8,0.9,0.917,0.3,1.5,0.13138686131386862,0.2018348623853211,0.23809523809523808,0.0,1.2,1.4,0.12103746397694524,,2024,0.19763737623781458
314.0,Malachi Flynn,25.0,3TM,PG,69.0,0.0,0.335978835978836,2.0,4.7,0.418,0.8,2.4,0.331,1.2,2.3,0.513,0.505,0.8,1.0,0.732,0.3,1.3,0.12408759124087591,0.17431192660550457,0.2857142857142857,0.02777777777777778,0.9,1.0,0.15850144092219018,,2024,0.19739151665580829
349.0,Jalen Wilson,23.0,BRK,PF,43.0,3.0,0.40740740740740744,1.8,4.2,0.425,0.6,1.7,0.324,1.2,2.4,0.495,0.492,0.9,1.1,0.826,1.1,2.0,0.21897810218978103,0.09174311926605504,0.14285714285714285,0.02777777777777778,0.4,1.1,0.1440922190201729,,2024,0.19419654453152058
406.0,Jaylin Williams,21.0,OKC,C,69.0,1.0,0.34391534391534395,1.4,3.3,0.417,0.8,2.1,0.368,0.6,1.2,0.5,0.533,0.5,0.6,0.805,0.5,2.9,0.24817518248175183,0.14678899082568808,0.19047619047619047,0.11111111111111112,0.5,1.4,0.11527377521613832,,2024,0.1929766907080078
404.0,Rayan Rupert,19.0,POR,SG,39.0,12.0,0.4285714285714286,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,0.17518248175182483,0.14678899082568808,0.14285714285714285,0.02777777777777778,0.8,1.4,0.11527377521613832,,2024,0.19003043110116424
345.0,Devonte' Graham,28.0,SAS,PG,23.0,0.0,0.3597883597883598,1.7,4.7,0.352,1.1,3.6,0.301,0.6,1.1,0.52,0.468,0.6,0.7,0.813,0.2,1.3,0.11678832116788322,0.1926605504587156,0.19047619047619047,0.02777777777777778,0.7,0.6,0.1440922190201729,,2024,0.18924378729523023
369.0,Patrick Baldwin Jr.,21.0,WAS,SF,38.0,7.0,0.34391534391534395,1.6,4.1,0.381,0.8,2.6,0.32,0.7,1.5,0.483,0.481,0.5,0.7,0.679,0.4,2.8,0.23357664233576644,0.07339449541284404,0.23809523809523808,0.11111111111111112,0.5,1.5,0.12680115273775217,,2024,0.188574222268653
527.0,Jack White,26.0,MEM,SF,4.0,0.0,0.4232804232804233,0.5,4.0,0.125,0.5,2.5,0.2,0.0,1.5,0.0,0.188,0.0,0.0,,1.0,2.0,0.21897810218978103,0.027522935779816512,0.47619047619047616,0.08333333333333333,0.5,0.8,0.04322766570605187,,2024,0.18854663763435675
371.0,Dominick Barlow,20.0,SAS,PF,33.0,1.0,0.335978835978836,1.7,3.4,0.496,0.1,0.3,0.333,1.6,3.2,0.51,0.509,0.9,1.3,0.69,1.4,2.1,0.24817518248175183,0.10091743119266056,0.19047619047619047,0.11111111111111112,0.3,1.4,0.12680115273775217,,2024,0.18854323730831693
308.0,Thomas Bryant,26.0,MIA,C,38.0,4.0,0.3068783068783069,2.3,3.9,0.577,0.1,0.6,0.182,2.2,3.3,0.646,0.591,1.1,1.2,0.872,1.1,2.7,0.27007299270072993,0.055045871559633024,0.14285714285714285,0.11111111111111112,0.6,1.2,0.1642651296829971,,2024,0.18747755624503465
328.0,Xavier Tillman Sr.,25.0,BOS,PF,20.0,2.0,0.36243386243386244,1.7,3.3,0.515,0.4,1.4,0.286,1.3,1.9,0.684,0.576,0.2,0.4,0.571,0.7,2.0,0.19708029197080296,0.09174311926605504,0.23809523809523808,0.1388888888888889,0.3,0.8,0.11527377521613832,,2024,0.18691007375191784
301.0,Tosan Evbuomwan,22.0,MEM,SF,4.0,0.0,0.4894179894179895,1.0,3.8,0.267,0.5,2.0,0.25,0.5,1.8,0.286,0.333,0.0,0.0,,2.0,1.5,0.25547445255474455,0.13761467889908258,0.0,0.08333333333333333,0.3,1.3,0.07204610951008646,,2024,0.1862297725968689
379.0,Jeff Dowtin,26.0,PHI,PG,12.0,0.0,0.3121693121693122,1.7,3.0,0.556,0.8,1.6,0.474,0.9,1.4,0.647,0.681,0.3,0.3,0.75,0.3,1.4,0.12408759124087591,0.2110091743119266,0.2857142857142857,0.02777777777777778,0.4,0.1,0.12391930835734868,,2024,0.1860304526521723
331.0,Davion Mitchell,25.0,SAC,PG,72.0,4.0,0.4047619047619048,2.0,4.5,0.452,0.8,2.2,0.361,1.2,2.3,0.539,0.54,0.4,0.6,0.714,0.3,1.1,0.09489051094890512,0.17431192660550457,0.09523809523809523,0.0,0.6,1.2,0.15273775216138327,,2024,0.18431476936583607
286.0,Marcus Morris,34.0,CLE,PF,12.0,0.0,0.39682539682539686,2.2,4.9,0.441,1.0,2.4,0.414,1.2,2.5,0.467,0.542,0.4,0.7,0.625,0.4,1.7,0.15328467153284672,0.07339449541284404,0.09523809523809523,0.05555555555555556,0.9,1.1,0.16714697406340057,,2024,0.18416998263071047
340.0,Bryce McGowens,21.0,CHO,SG,59.0,14.0,0.39417989417989424,1.7,3.9,0.439,0.6,1.7,0.333,1.1,2.2,0.523,0.513,1.1,1.4,0.776,0.3,1.4,0.12408759124087591,0.08256880733944955,0.19047619047619047,0.05555555555555556,0.5,1.3,0.14697406340057634,,2024,0.1831007576386262
170.0,Alec Burks,32.0,NYK,SG,23.0,1.0,0.35714285714285715,2.2,7.1,0.307,1.1,3.6,0.301,1.1,3.5,0.313,0.383,1.0,1.4,0.727,0.3,1.4,0.12408759124087591,0.08256880733944955,0.14285714285714285,0.0,0.7,0.5,0.18731988472622477,,2024,0.18227470515551322
295.0,Keon Johnson,21.0,BRK,SG,5.0,0.0,0.32275132275132273,1.6,4.2,0.381,0.8,2.0,0.4,0.8,2.2,0.364,0.476,2.2,2.4,0.917,0.6,0.8,0.10218978102189781,0.055045871559633024,0.2857142857142857,0.05555555555555556,1.0,1.0,0.1786743515850144,,2024,0.1820208418414556
437.0,Dwight Powell,32.0,DAL,C,63.0,9.0,0.3518518518518519,1.1,1.7,0.679,0.0,0.0,0.333,1.1,1.6,0.689,0.684,1.0,1.4,0.708,1.5,1.9,0.24817518248175183,0.11926605504587157,0.19047619047619047,0.08333333333333333,0.5,1.8,0.09510086455331411,,2024,0.18198614430745955
426.0,Marques Bolden,25.0,CHO,C,9.0,2.0,0.34656084656084657,1.9,2.8,0.68,0.0,0.1,0.0,1.9,2.7,0.708,0.68,0.3,0.4,0.75,1.1,2.4,0.26277372262773724,0.03669724770642202,0.14285714285714285,0.22222222222222224,0.3,1.0,0.11815561959654176,,2024,0.18098410711790824
435.0,Charles Bassey,23.0,SAS,C,19.0,0.0,0.28571428571428575,1.5,2.1,0.725,0.0,0.1,0.0,1.5,2.1,0.744,0.725,0.3,0.3,0.833,1.2,2.8,0.29197080291970806,0.10091743119266056,0.19047619047619047,0.25,0.8,1.6,0.09510086455331411,,2024,0.18090901390099146
338.0,Seth Curry,33.0,2TM,SG,44.0,4.0,0.3703703703703704,1.8,4.6,0.392,0.9,2.5,0.352,1.0,2.2,0.438,0.485,0.6,0.7,0.903,0.4,1.1,0.10948905109489052,0.09174311926605504,0.23809523809523808,0.02777777777777778,0.5,0.9,0.14697406340057634,,2024,0.18089823451683035
280.0,Chimezie Metu,26.0,PHO,C,37.0,5.0,0.3201058201058201,1.8,3.5,0.508,0.4,1.4,0.294,1.4,2.1,0.646,0.565,1.0,1.2,0.884,0.6,2.3,0.21897810218978103,0.04587155963302752,0.23809523809523808,0.05555555555555556,0.7,1.1,0.1440922190201729,,2024,0.18076819153894738
307.0,Danilo Gallinari,35.0,3TM,SF,49.0,0.0,0.3412698412698413,1.7,3.9,0.437,0.6,1.9,0.323,1.1,2.0,0.546,0.516,1.7,2.0,0.857,0.4,1.8,0.16058394160583944,0.10091743119266056,0.14285714285714285,0.02777777777777778,0.5,1.0,0.1642651296829971,,2024,0.1806465727373954
400.0,Justin Holiday,34.0,DEN,SG,58.0,9.0,0.39417989417989424,1.5,3.3,0.454,0.9,2.3,0.404,0.6,1.0,0.569,0.595,0.1,0.1,0.75,0.2,1.1,0.08759124087591241,0.11009174311926605,0.2857142857142857,0.05555555555555556,0.2,1.2,0.11527377521613832,,2024,0.18018345411011039
434.0,Jaden Springer,21.0,PHI,SG,32.0,1.0,0.3121693121693122,1.4,3.7,0.39,0.3,1.2,0.216,1.2,2.5,0.469,0.424,0.9,1.1,0.824,0.8,1.0,0.13138686131386862,0.10091743119266056,0.38095238095238093,0.08333333333333333,0.8,1.5,0.11527377521613832,,2024,0.179887232397395
380.0,Jaxson Hayes,23.0,LAL,C,70.0,5.0,0.3306878306878307,1.8,2.5,0.72,0.0,0.1,0.0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1.0,2.0,0.21897810218978103,0.04587155963302752,0.23809523809523808,0.11111111111111112,0.6,1.8,0.12391930835734868,,2024,0.17860185270113885
377.0,Ben Sheppard,22.0,IND,SG,57.0,1.0,0.37830687830687837,1.6,4.0,0.393,0.9,2.7,0.314,0.7,1.3,0.562,0.5,0.4,0.5,0.885,0.3,1.3,0.11678832116788322,0.08256880733944955,0.2857142857142857,0.0,0.3,1.5,0.12680115273775217,,2024,0.17851677696711743
352.0,Jared Rhoden,24.0,DET,SG,17.0,0.0,0.380952380952381,1.9,3.9,0.5,0.7,1.8,0.387,1.2,2.1,0.6,0.591,0.3,0.5,0.625,0.2,1.8,0.1386861313868613,0.07339449541284404,0.09523809523809523,0.22222222222222224,0.4,1.6,0.14121037463976946,,2024,0.17806112196927193
315.0,Doug McDermott,32.0,SAS,SF,46.0,0.0,0.40211640211640215,2.1,4.7,0.442,1.7,3.8,0.439,0.4,0.9,0.452,0.619,0.2,0.4,0.588,0.2,0.9,0.07299270072992702,0.11009174311926605,0.09523809523809523,0.0,0.5,1.0,0.17291066282420747,,2024,0.17792848851294155
303.0,Nick Smith Jr.,19.0,CHO,SG,51.0,0.0,0.37830687830687837,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,0.10218978102189781,0.11009174311926605,0.09523809523809523,0.02777777777777778,0.8,1.1,0.17002881844380402,,2024,0.17792638915058007
325.0,Sasha Vezenkov,28.0,SAC,PF,42.0,0.0,0.32275132275132273,2.0,4.5,0.44,1.1,2.9,0.375,0.9,1.7,0.549,0.558,0.3,0.4,0.8,0.7,1.6,0.1678832116788321,0.04587155963302752,0.23809523809523808,0.05555555555555556,0.3,1.0,0.15561959654178675,,2024,0.17766764062397042
344.0,Jevon Carter,28.0,CHI,PG,72.0,0.0,0.3677248677248678,1.9,5.1,0.378,1.1,3.3,0.329,0.8,1.8,0.466,0.484,0.1,0.1,0.571,0.2,0.7,0.05839416058394161,0.11926605504587157,0.23809523809523808,0.05555555555555556,0.5,1.0,0.1440922190201729,,2024,0.17721358413380764
360.0,Omer Yurtseven,25.0,UTA,C,48.0,12.0,0.3015873015873016,2.1,3.8,0.538,0.1,0.5,0.208,2.0,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,0.31386861313868614,0.055045871559633024,0.09523809523809523,0.11111111111111112,0.8,1.1,0.13256484149855904,,2024,0.17713169262606893
387.0,Troy Brown Jr.,24.0,2TM,SF,59.0,15.0,0.3703703703703704,1.4,3.8,0.372,0.8,2.4,0.333,0.6,1.4,0.435,0.476,0.5,0.6,0.865,0.4,2.0,0.17518248175182483,0.09174311926605504,0.19047619047619047,0.02777777777777778,0.5,0.7,0.12103746397694524,,2024,0.17691253455519484
353.0,Kobe Bufkin,20.0,ATL,SG,17.0,0.0,0.30423280423280424,2.0,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,0.1386861313868613,0.14678899082568808,0.19047619047619047,0.08333333333333333,0.6,1.2,0.13832853025936598,,2024,0.17529710048350708
428.0,Yuta Watanabe,29.0,MEM,SF,5.0,0.0,0.43386243386243384,1.2,3.8,0.316,0.2,2.0,0.1,1.0,1.8,0.556,0.342,0.0,0.4,0.0,0.0,1.8,0.13138686131386862,0.09174311926605504,0.2857142857142857,0.0,0.6,1.0,0.07492795389048991,,2024,0.17503819629257536
452.0,Mike Muscala,32.0,WAS,C,24.0,2.0,0.373015873015873,1.4,3.8,0.367,0.6,2.1,0.275,0.8,1.6,0.487,0.444,0.6,0.8,0.75,0.9,2.2,0.22627737226277375,0.08256880733944955,0.09523809523809523,0.08333333333333333,0.7,1.3,0.11527377521613832,,2024,0.17496639905963274
391.0,Skylar Mays,26.0,2TM,SG,38.0,5.0,0.3015873015873016,1.7,4.2,0.396,0.4,1.4,0.296,1.2,2.8,0.448,0.447,0.3,0.4,0.765,0.3,0.9,0.08029197080291972,0.2018348623853211,0.2857142857142857,0.02777777777777778,0.5,0.7,0.11815561959654176,,2024,0.1739512696148035
390.0,Danuel House Jr.,30.0,PHI,SF,34.0,4.0,0.39682539682539686,1.4,3.1,0.448,0.4,1.5,0.3,0.9,1.6,0.582,0.519,1.0,1.4,0.761,0.5,1.2,0.12408759124087591,0.07339449541284404,0.19047619047619047,0.02777777777777778,0.6,1.3,0.12103746397694524,,2024,0.17178701269157615
388.0,Max Christie,20.0,LAL,SG,67.0,7.0,0.373015873015873,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,0.15328467153284672,0.08256880733944955,0.14285714285714285,0.08333333333333333,0.5,0.9,0.12103746397694524,,2024,0.17079668977833085
409.0,DeAndre Jordan,35.0,DEN,C,36.0,2.0,0.29100529100529104,1.6,2.6,0.624,0.0,0.0,,1.6,2.6,0.624,0.624,0.7,1.5,0.491,1.5,2.9,0.3211678832116789,0.06422018348623852,0.09523809523809523,0.11111111111111112,0.6,1.6,0.11239193083573486,,2024,0.17042580907761812
333.0,Stanley Umude,24.0,DET,SG,24.0,2.0,0.33862433862433866,1.5,3.5,0.44,1.0,2.2,0.453,0.5,1.3,0.419,0.583,1.2,1.3,0.906,0.3,1.8,0.15328467153284672,0.04587155963302752,0.14285714285714285,0.08333333333333333,0.6,1.7,0.15273775216138327,,2024,0.16950889660861398
315.0,Doug McDermott,32.0,2TM,SF,64.0,0.0,0.373015873015873,1.9,4.4,0.433,1.5,3.6,0.41,0.5,0.9,0.527,0.599,0.2,0.3,0.579,0.2,0.8,0.06569343065693431,0.10091743119266056,0.14285714285714285,0.0,0.4,1.0,0.15850144092219018,,2024,0.16935602248909468
335.0,Bol Bol,24.0,PHO,PF,43.0,0.0,0.28835978835978837,2.2,3.5,0.616,0.5,1.2,0.423,1.7,2.3,0.717,0.689,0.3,0.4,0.789,0.7,2.4,0.23357664233576644,0.03669724770642202,0.09523809523809523,0.16666666666666666,0.4,1.0,0.14985590778097982,,2024,0.16851975175877174
401.0,Matthew Hurt,23.0,MEM,PF,8.0,0.0,0.373015873015873,1.5,4.3,0.353,0.6,2.5,0.25,0.9,1.8,0.5,0.426,0.4,0.4,1.0,1.1,0.9,0.14598540145985403,0.04587155963302752,0.19047619047619047,0.11111111111111112,0.3,1.0,0.11527377521613832,,2024,0.16833071469592983
361.0,Shake Milton,27.0,MIN,SG,38.0,0.0,0.3412698412698413,1.7,4.2,0.4,0.4,1.4,0.264,1.3,2.8,0.467,0.444,0.9,1.2,0.818,0.2,1.2,0.09489051094890512,0.11926605504587157,0.19047619047619047,0.02777777777777778,0.7,1.2,0.13544668587896252,,2024,0.16822030114732955
351.0,Garrison Mathews,27.0,ATL,SG,66.0,5.0,0.39682539682539686,1.6,3.4,0.456,1.3,2.9,0.44,0.3,0.5,0.545,0.644,0.5,0.6,0.81,0.3,1.1,0.10218978102189781,0.055045871559633024,0.14285714285714285,0.02777777777777778,0.3,1.7,0.14121037463976946,,2024,0.16804866155083148
425.0,Jordan McLaughlin,27.0,MIN,PG,56.0,0.0,0.2962962962962963,1.3,2.6,0.483,0.8,1.6,0.472,0.5,1.0,0.5,0.628,0.2,0.3,0.722,0.3,1.0,0.09489051094890512,0.18348623853211007,0.2857142857142857,0.02777777777777778,0.3,0.6,0.10086455331412103,,2024,0.16627868280167138
413.0,Keita Bates-Diop,28.0,2TM,SF,53.0,8.0,0.3306878306878307,1.4,3.1,0.434,0.4,1.3,0.304,1.0,1.8,0.526,0.497,0.6,0.8,0.762,0.6,1.5,0.15328467153284672,0.06422018348623852,0.23809523809523808,0.11111111111111112,0.3,0.7,0.10662824207492795,,2024,0.16544825848173308
481.0,Jamaree Bouyea,24.0,SAS,PG,3.0,0.0,0.335978835978836,1.7,2.3,0.714,0.3,0.3,1.0,1.3,2.0,0.667,0.786,0.0,0.0,,0.3,2.7,0.21897810218978103,0.09174311926605504,0.14285714285714285,0.0,0.3,2.3,0.10662824207492795,,2024,0.16540954942608166
361.0,Shake Milton,27.0,3TM,SG,48.0,0.0,0.3201058201058201,1.6,4.1,0.405,0.4,1.3,0.281,1.3,2.7,0.466,0.451,0.8,1.0,0.816,0.3,1.3,0.11678832116788322,0.11926605504587157,0.19047619047619047,0.02777777777777778,0.6,1.1,0.12968299711815562,,2024,0.16525487738108963
395.0,Patty Mills,35.0,2TM,PG,32.0,5.0,0.34391534391534395,1.4,4.1,0.351,0.8,2.7,0.276,0.7,1.4,0.5,0.443,0.3,0.3,1.0,0.3,0.8,0.08029197080291972,0.10091743119266056,0.2857142857142857,0.0,0.5,1.0,0.11527377521613832,,2024,0.16488172897948283
410.0,Sidy Cissoko,19.0,SAS,SF,12.0,0.0,0.3121693121693122,1.3,2.8,0.485,0.1,1.0,0.083,1.3,1.8,0.714,0.5,1.0,1.3,0.8,0.7,1.2,0.13138686131386862,0.07339449541284404,0.2857142857142857,0.08333333333333333,0.3,1.5,0.1095100864553314,,2024,0.16421769144033058
511.0,P.J. Tucker,38.0,2TM,PF,31.0,10.0,0.41534391534391535,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,0.19708029197080296,0.04587155963302752,0.23809523809523808,0.05555555555555556,0.3,1.7,0.04899135446685878,,2024,0.16324583646005977
338.0,Seth Curry,33.0,DAL,SG,36.0,3.0,0.335978835978836,1.5,4.0,0.372,0.8,2.2,0.363,0.7,1.8,0.385,0.472,0.5,0.5,0.895,0.4,1.0,0.10218978102189781,0.07339449541284404,0.23809523809523808,0.02777777777777778,0.4,0.9,0.12391930835734868,,2024,0.1621035792844632
365.0,Taze Moore,25.0,POR,SG,4.0,0.0,0.2645502645502646,2.0,4.8,0.421,0.3,1.8,0.143,1.8,3.0,0.583,0.447,0.3,0.5,0.5,1.0,1.0,0.14598540145985403,0.11926605504587157,0.23809523809523808,0.0,0.8,1.0,0.12968299711815562,,2024,0.16189634418679003
412.0,KJ Martin,23.0,2TM,SF,60.0,2.0,0.3280423280423281,1.6,3.0,0.536,0.1,0.5,0.286,1.5,2.6,0.582,0.558,0.4,0.7,0.537,0.7,1.5,0.16058394160583944,0.08256880733944955,0.19047619047619047,0.05555555555555556,0.5,1.7,0.10662824207492795,,2024,0.16122665950188053
323.0,Matt Ryan,26.0,NOP,SF,28.0,1.0,0.3677248677248678,1.8,4.0,0.434,1.5,3.3,0.451,0.3,0.8,0.364,0.615,0.5,0.5,0.929,0.2,1.2,0.10218978102189781,0.055045871559633024,0.09523809523809523,0.0,0.7,1.1,0.15561959654178675,,2024,0.16112098974563807
385.0,Jacob Gilyard,25.0,BRK,PG,4.0,0.0,0.298941798941799,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,0.5,0.05839416058394161,0.13761467889908258,0.7142857142857143,0.0,0.3,1.0,0.0,,2024,0.16061825713938488
450.0,Dalen Terry,21.0,CHI,SG,59.0,2.0,0.30423280423280424,1.2,2.7,0.439,0.3,1.3,0.23,0.9,1.4,0.627,0.494,0.4,0.7,0.581,0.5,1.4,0.1386861313868613,0.12844036697247704,0.23809523809523808,0.08333333333333333,0.5,1.4,0.0893371757925072,,2024,0.16015973760402963
355.0,Eugene Omoruyi,26.0,WAS,SF,43.0,0.0,0.24074074074074076,1.9,3.9,0.485,0.3,1.1,0.283,1.6,2.8,0.562,0.524,0.7,1.1,0.653,0.8,1.2,0.14598540145985403,0.07339449541284404,0.2857142857142857,0.02777777777777778,0.5,1.4,0.13832853025936598,,2024,0.15943043573014842
440.0,Tristan Thompson,32.0,CLE,C,49.0,0.0,0.2962962962962963,1.5,2.4,0.608,0.0,0.0,0.0,1.5,2.4,0.613,0.608,0.3,1.1,0.288,1.5,2.1,0.26277372262773724,0.09174311926605504,0.09523809523809523,0.08333333333333333,0.6,1.2,0.09510086455331411,,2024,0.15941256432746426
372.0,MarJon Beauchamp,23.0,MIL,SF,48.0,1.0,0.335978835978836,1.7,3.5,0.488,0.6,1.6,0.4,1.1,1.9,0.56,0.578,0.4,0.6,0.679,0.5,1.6,0.15328467153284672,0.055045871559633024,0.14285714285714285,0.02777777777777778,0.6,1.1,0.12680115273775217,,2024,0.1585003552924556
408.0,Chris Duarte,26.0,SAC,SF,59.0,11.0,0.32275132275132273,1.4,3.6,0.381,0.7,2.2,0.346,0.6,1.4,0.434,0.486,0.4,0.6,0.788,0.4,1.4,0.13138686131386862,0.06422018348623852,0.23809523809523808,0.02777777777777778,0.4,1.4,0.11239193083573486,,2024,0.15842690976120052
423.0,ThÃ©o Maledon,22.0,2TM,PG,17.0,1.0,0.3306878306878307,1.2,4.1,0.286,0.3,1.8,0.167,0.9,2.4,0.375,0.321,0.8,0.9,0.933,0.2,1.2,0.10218978102189781,0.14678899082568808,0.19047619047619047,0.0,1.1,1.2,0.10086455331412103,,2024,0.15783459462226546
511.0,P.J. Tucker,38.0,LAC,PF,28.0,7.0,0.39682539682539686,0.6,1.6,0.356,0.4,1.1,0.367,0.2,0.5,0.333,0.478,0.1,0.1,1.0,1.0,1.6,0.18248175182481752,0.055045871559633024,0.23809523809523808,0.05555555555555556,0.2,1.6,0.04610951008645533,,2024,0.15771985299030788
342.0,Monte Morris,28.0,DET,PG,6.0,0.0,0.298941798941799,2.0,5.5,0.364,0.3,1.8,0.182,1.7,3.7,0.455,0.394,0.2,0.3,0.5,0.3,1.7,0.14598540145985403,0.11926605504587157,0.09523809523809523,0.05555555555555556,0.3,0.2,0.12968299711815562,,2024,0.15726671455716038
392.0,Sandro Mamukelashvili,24.0,SAS,C,46.0,5.0,0.2592592592592593,1.6,3.4,0.471,0.4,1.4,0.297,1.2,2.0,0.593,0.532,0.5,0.7,0.735,1.0,2.2,0.23357664233576644,0.10091743119266056,0.09523809523809523,0.08333333333333333,0.4,0.8,0.11815561959654176,,2024,0.15707090593038173
414.0,Oshae Brissett,25.0,BOS,SF,55.0,1.0,0.30423280423280424,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,0.2116788321167883,0.07339449541284404,0.14285714285714285,0.02777777777777778,0.4,1.0,0.10662824207492795,,2024,0.15660204787683366
421.0,Jarace Walker,20.0,IND,PF,33.0,0.0,0.2724867724867725,1.4,3.3,0.409,0.7,1.7,0.4,0.7,1.7,0.418,0.509,0.2,0.3,0.889,0.4,1.5,0.1386861313868613,0.11009174311926605,0.23809523809523808,0.08333333333333333,0.5,0.9,0.10374639769452448,,2024,0.15610146534254765
412.0,KJ Martin,23.0,PHI,SF,58.0,2.0,0.32539682539682546,1.6,2.9,0.544,0.1,0.4,0.304,1.5,2.6,0.581,0.564,0.4,0.7,0.538,0.7,1.5,0.16058394160583944,0.08256880733944955,0.14285714285714285,0.05555555555555556,0.5,1.7,0.10662824207492795,,2024,0.15593565421087527
255.0,Vasilije MiciÄ,30.0,OKC,PG,30.0,0.0,0.3174603174603175,1.2,3.0,0.407,0.4,1.5,0.244,0.9,1.5,0.565,0.467,0.5,0.6,0.737,0.0,0.8,0.05839416058394161,0.2293577981651376,0.14285714285714285,0.02777777777777778,1.0,0.7,0.09510086455331411,,2024,0.15561476307268848
256.0,Jordan Nwora,25.0,IND,SF,18.0,0.0,0.2698412698412698,2.1,4.6,0.451,0.6,2.0,0.306,1.4,2.6,0.565,0.518,0.5,0.6,0.818,0.4,1.4,0.13138686131386862,0.09174311926605504,0.14285714285714285,0.02777777777777778,0.7,1.1,0.14985590778097982,,2024,0.15556192195318863
